Large Category,Sub Category,Source,Category,Vendor,Contact #,Address 1,Address 2,City,State,Zip,Country,Phone,Email,URL,Current Option Period End Date,Ultimate Contract End Date,SAM UEI,"Socio-Economic Indicators 
 (only relative codes will appear for a contract)",,,,,,,,,,,,Contractor T&Cs/Pricelist,View Catalog
Information Technology , Telecommunications,MAS,517312 ,CELLCO PARTNERSHIP,GS-35F-0119P,1 VERIZON WAY,,BASKING RIDGE,NJ,07920-1025,,240-280-3532,adrienne.lenskold@verizonwireless.com,http://www.verizonwireless.com/govt,"Dec 2, 2023","Dec 2, 2023",CK77N4SCAJD3,,o,,,,,,,,,Y,,https://www.gsaadvantage.gov/ref_text/GS35F0119P/GS35F0119P_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0119P&sin=517312&src=elib&app=cat
Information Technology , Telecommunications,MAS,517312 ,"CELLHIRE USA, LLC",47QTCA22D00BH,866 PRESIDENTIAL DR,,RICHARDSON,TX,75081-2930,,(800)423-4805,STEVENDOUGLAS@CELLHIRE.COM,http://www.cellhire.com/rentals,"Jul 31, 2027","Jul 31, 2042",YLT4B6W8X4J1,s,,,,,,,d,,,Y,Y,,
Information Technology , Telecommunications,MAS,517312 ,"FOUR POINTS TECHNOLOGY, L.L.C.",GS-35F-0553P,14900 CONFERENCE CENTER DR STE 1,,CHANTILLY,VA,20151-3834,,703-657-6133,contracts@4points.com,http://www.4points.com,"May 24, 2024","May 24, 2024",H1KHJPJH9R51,s,,,,,,dv,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0553P/GS35F0553P_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0553P&sin=517312&src=elib&app=cat
Information Technology , Telecommunications,MAS,517312 ,"ID TECHNOLOGIES, LLC",GS-35F-300DA,19980 HIGHLAND VISTA DR STE 175,,ASHBURN,VA,20147-4183,,703-554-1634,GSAAdvantage@intelligent.net,https://www.idtec.com/,"May 1, 2026","May 1, 2036",K5TBNBLVG1F8,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F300DA/GS35F300DA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-300DA&sin=517312&src=elib&app=cat
Information Technology , Telecommunications,MAS,517312 ,"IMMIXTECHNOLOGY, INC.",GS-35F-0265X,8444 WESTPARK DR STE 200,,MCLEAN,VA,22102-5112,,(703)752-0610,gsateam@immixgroup.com,http://www.immixtechnology.com,"Mar 2, 2026","Mar 2, 2031",L6REMB5VKLL9,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0265X/GS35F0265X_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0265X&sin=517312&src=elib&app=cat
Information Technology , Telecommunications,MAS,517312 ,"IRON BOW TECHNOLOGIES, LLC",GS-35F-0251V,2121 COOPERATIVE WAY,STE 500,HERNDON,VA,20171-5346,,703-674-5283,GSASales@ironbow.com,http://www.ironbow.com,"Feb 23, 2024","Feb 23, 2029",Q2M4FYALZJ89,,o,,,,,,,,,Y,,https://www.gsaadvantage.gov/ref_text/GS35F0251V/GS35F0251V_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0251V&sin=517312&src=elib&app=cat
Information Technology , Telecommunications,MAS,517312 ,"LYTX, INC",GS-35F-0623S,9785 TOWNE CENTRE DR,,SAN DIEGO,CA,92121-1968,,8583803157,sbennett@lytx.com,http://www.lytx.com,"Sep 7, 2026","Sep 7, 2026",DNN7P51GNJY1,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0623S/GS35F0623S_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0623S&sin=517312&src=elib&app=cat
Information Technology , Telecommunications,MAS,517312 ,MANHATTAN TELECOMMUNICATIONS CORPORATION,GS-35F-0494X,55 WATER ST FL 32,,NEW YORK,NY,10041-3299,,571-259-3674,khart@mettel.net,www.mettel.net,"Jul 11, 2026","Jul 11, 2031",C5D6CL7CMPH5,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0494X/GS35F0494X_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0494X&sin=517312&src=elib&app=cat
Information Technology , Telecommunications,MAS,517312 ,MANLEY SOLUTIONS INC.,GS-35F-0386Y,81 LOMOND CT,,SAINT JOHNS,FL,32095-7571,,9493000100,jmanley@manleysolutions.com,http://www.manleysolutions.com,"May 3, 2027","May 3, 2032",JLWMSSP3R558,s,,w,wo,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0386Y/GS35F0386Y_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0386Y&sin=517312&src=elib&app=cat
Information Technology , Telecommunications,MAS,517312 ,"NEWBRIDGE WIRELESS, LLC",GS-35F-273BA,11820 W MARKET PLACE STE J,,FULTON,MD,20759-2420,,4106606001,michael@newbridgewireless.com,http://https://www.newbridgewireless.com/,"Mar 18, 2024","Mar 18, 2034",S75KSMQ399M5,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F273BA/GS35F273BA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-273BA&sin=517312&src=elib&app=cat
Information Technology , Telecommunications,MAS,517312 ,PRECISEPOINT JV LLC,47QTCA22D00BE,1445 RESEARCH BLVD,,ROCKVILLE,MD,20850-6109,,410-353-0655,JACIRA.BOGGON@PRECISE-SOFT.COM,http://www.precisepointjv.com,"Jul 28, 2027","Jul 28, 2042",N7CEFMPJZ9K1,s,,,,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA22D00BE/47QTCA22D00BE_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA22D00BE&sin=517312&src=elib&app=cat
Information Technology , Telecommunications,MAS,517312 ,"REAL MOBILE, INC.",47QTCA21D006B,8240 SW 24TH ST,,NORTH LAUDERDALE,FL,33068-5187,,3056638989,robert@myrealmobile.com,http://myrealmobile.com,"Mar 8, 2026","Mar 8, 2041",SY2KLRMNBM35,s,,,,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA21D006B/47QTCA21D006B_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA21D006B&sin=517312&src=elib&app=cat
Information Technology , Telecommunications,MAS,517312 ,"SATCOM DIRECT GOVERNMENT, INC.",47QTCA21D005L,1050 SATCOM LANE,,MELBOURNE,FL,32940,,321-777-3000,gsa@satcomdirect.com,http://www.satcomdirect.com,"Feb 21, 2026","Feb 21, 2041",FM1QY7CA5VD5,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA21D005L/47QTCA21D005L_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA21D005L&sin=517312&src=elib&app=cat
Information Technology , Telecommunications,MAS,517312 ,"SELECTPATH HOLDING, INC.",GS-35F-0282Y,1600 EUBANK BLVD NE BLDG B,,ALBUQUERQUE,NM,87112-4167,,505-275-4664,jonw@selectpath.com,http://www.contactwireless.com,"Mar 25, 2027","Mar 25, 2032",K7NLYVNRH2B5,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0282Y/GS35F0282Y_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0282Y&sin=517312&src=elib&app=cat
Information Technology , Telecommunications,MAS,517312 ,SENGEX LLC,GS-35F-0205W,1320 OLD CHAIN BRIDGE RD,,MC LEAN,VA,22101-3956,,703-520-1211,slee@sengex.com,http://sengex.com,"Jan 13, 2025","Jan 13, 2030",HXEWMV9LTS33,s,,,,,,dv,,,,Y,,https://www.gsaadvantage.gov/ref_text/GS35F0205W/GS35F0205W_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0205W&sin=517312&src=elib&app=cat
Information Technology , Telecommunications,MAS,517312 ,SPOK INC,GS-35F-0262T,5911 KINGSTOWNE VILLAGE PKWY STE,,ALEXANDRIA,VA,22315-4650,,443-305-6145,scott.reilly@spok.com,http://www.spok.com,"Feb 5, 2027","Feb 5, 2027",JEARDVYGX7M7,s,,,,,,,,,,Y,,https://www.gsaadvantage.gov/ref_text/GS35F0262T/GS35F0262T_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0262T&sin=517312&src=elib&app=cat
Information Technology , Telecommunications,MAS,517312 ,SPRINT COMMUNICATIONS COMPANY L.P.,47QTCA18D00K0,12524 SUNRISE VALLEY DR FL 2,,RESTON,VA,20191-3438,,(757)320-9621,cynthia.clemins@t-mobile.com,https://www.t-mobile.com,"Sep 7, 2023","Sep 7, 2038",C9JMWJDXZ4M8,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA18D00K0/47QTCA18D00K0_online.htm,
Information Technology , Telecommunications,MAS,517312 ,"T-MOBILE USA, INC",47QTCA22D008N,12920 SE 38TH ST,,BELLEVUE,WA,98006-1350,,720-998-2153,roberto.isaacmaldonado@t-mobile.com,http://www.t-mobile.com/business/government,"May 18, 2027","May 18, 2042",ZVW2T2CCG7V9,,o,,,,,,,,,Y,,https://www.gsaadvantage.gov/ref_text/47QTCA22D008N/47QTCA22D008N_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA22D008N&sin=517312&src=elib&app=cat
Information Technology , Telecommunications,MAS,517312 ,"TROFHOLZ TECHNOLOGIES, INC.",GS-35F-0400R,1014 N MARKET BLVD,STE 50,SACRAMENTO,CA,95834-1986,,916-788-8930,Kelly.Keyser@Trofholz.com,http://www.Trofholz.com,"Mar 9, 2025","Mar 9, 2025",XAEUBGCDG9L5,s,,w,wo,ew,,dv,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0400R/GS35F0400R_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0400R&sin=517312&src=elib&app=cat
Information Technology , Telecommunications,MAS,517312 ,"TURNING POINT GLOBAL SOLUTIONS, L.L.C.",47QTCA20D0066,2273 RESEARCH BLVD STE 400,,ROCKVILLE,MD,20850-3285,,301-795-2047,contracts@tpgsi.com,http://www.tpgsi.com,"Feb 17, 2025","Feb 17, 2040",V4P1WQNT1FZ5,,o,,,,,,,,,Y,,https://www.gsaadvantage.gov/ref_text/47QTCA20D0066/47QTCA20D0066_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA20D0066&sin=517312&src=elib&app=cat
Information Technology , Telecommunications,MAS,517312 ,"TURNING POINT GLOBAL SOLUTIONS, L.L.C.",GS-35F-0528P,2273 RESEARCH BLVD STE 400,,ROCKVILLE,MD,20850-3285,,301-795-2047,contracts@tpgsi.com,http://www.tpgsi.com,"May 13, 2024","May 13, 2024",V4P1WQNT1FZ5,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0528P/GS35F0528P_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0528P&sin=517312&src=elib&app=cat
Information Technology , Telecommunications,MAS,517312 ,"USTRONICS.COM, INC.",GS-35F-0613Y,21351 GENTRY DRI STE 115,,STERLING,VA,20166-8510,,703-444-4077,susan@ustronics.com,http://www.ustronics.com,"Sep 14, 2027","Sep 14, 2032",NGS6VJJEP3E1,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0613Y/GS35F0613Y_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0613Y&sin=517312&src=elib&app=cat
Information Technology , Telecommunications,MAS,517312 ,VODAFONE GLOBAL ENTERPRISE LTD,GS-35F-0389Y,VODAFONE HOUSE,,NEWBURY,,RG14 2FN,UNITED KINGDOM,(757)332-2047,christian.koesling@vodafone.com,http://enterprise.vodafone.com,"May 8, 2027","May 8, 2032",ZTFFKMFVAZR3,,o,,,,,,,,,Y,Y,,
Information Technology , Telecommunications,MAS,517312 ,WIDEPOINT INTEGRATED SOLUTIONS CORP.,47QTCA23D000Q,11250 WAPLES MILL RD,STE 210,FAIRFAX,VA,22030-7400,,7033495644,lsredojevic-giron@widepoint.com,http://www.widepoint.com,"Oct 23, 2027","Oct 23, 2042",MKJGBYTR5MM4,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA23D000Q/47QTCA23D000Q_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA23D000Q&sin=517312&src=elib&app=cat
